,img_name,label
113,004.Groove_billed_Ani/Groove_Billed_Ani_0027_1754.jpg,4
114,004.Groove_billed_Ani/Groove_Billed_Ani_0055_1501.jpg,4
115,004.Groove_billed_Ani/Groove_Billed_Ani_0065_1502.jpg,4
116,004.Groove_billed_Ani/Groove_Billed_Ani_0006_1763.jpg,4
117,004.Groove_billed_Ani/Groove_Billed_Ani_0061_1510.jpg,4
118,004.Groove_billed_Ani/Groove_Billed_Ani_0032_1776.jpg,4
119,004.Groove_billed_Ani/Groove_Billed_Ani_0012_1784.jpg,4
120,005.Crested_Auklet/Crested_Auklet_0061_794904.jpg,5
121,005.Crested_Auklet/Crested_Auklet_0018_1817.jpg,5
122,005.Crested_Auklet/Crested_Auklet_0010_794907.jpg,5
123,005.Crested_Auklet/Crested_Auklet_0029_1824.jpg,5
124,005.Crested_Auklet/Crested_Auklet_0013_794914.jpg,5
125,005.Crested_Auklet/Crested_Auklet_0047_794918.jpg,5
126,005.Crested_Auklet/Crested_Auklet_0005_794922.jpg,5
127,005.Crested_Auklet/Crested_Auklet_0019_794925.jpg,5
128,005.Crested_Auklet/Crested_Auklet_0032_794931.jpg,5
129,005.Crested_Auklet/Crested_Auklet_0057_794932.jpg,5
130,005.Crested_Auklet/Crested_Auklet_0045_794940.jpg,5
131,005.Crested_Auklet/Crested_Auklet_0001_794941.jpg,5
132,005.Crested_Auklet/Crested_Auklet_0039_794944.jpg,5
133,005.Crested_Auklet/Crested_Auklet_0052_794952.jpg,5
134,005.Crested_Auklet/Crested_Auklet_0012_794960.jpg,5
135,005.Crested_Auklet/Crested_Auklet_0003_794962.jpg,5
136,005.Crested_Auklet/Crested_Auklet_0033_794964.jpg,5
137,005.Crested_Auklet/Crested_Auklet_0062_794968.jpg,5
138,005.Crested_Auklet/Crested_Auklet_0073_785248.jpg,5
139,005.Crested_Auklet/Crested_Auklet_0067_785249.jpg,5
140,005.Crested_Auklet/Crested_Auklet_0066_785251.jpg,5
141,005.Crested_Auklet/Crested_Auklet_0076_785252.jpg,5
142,005.Crested_Auklet/Crested_Auklet_0071_785255.jpg,5
143,005.Crested_Auklet/Crested_Auklet_0077_785257.jpg,5
144,005.Crested_Auklet/Crested_Auklet_0069_785258.jpg,5
145,005.Crested_Auklet/Crested_Auklet_0075_785259.jpg,5
146,005.Crested_Auklet/Crested_Auklet_0072_785260.jpg,5
147,005.Crested_Auklet/Crested_Auklet_0063_794901.jpg,5
148,005.Crested_Auklet/Crested_Auklet_0030_794937.jpg,5
149,005.Crested_Auklet/Crested_Auklet_0040_794912.jpg,5
150,006.Least_Auklet/Least_Auklet_0035_1888.jpg,6
151,006.Least_Auklet/Least_Auklet_0050_1924.jpg,6
152,006.Least_Auklet/Least_Auklet_0058_1931.jpg,6
153,006.Least_Auklet/Least_Auklet_0016_1903.jpg,6
154,006.Least_Auklet/Least_Auklet_0040_795100.jpg,6
155,006.Least_Auklet/Least_Auklet_0015_795065.jpg,6
156,006.Least_Auklet/Least_Auklet_0026_795066.jpg,6
157,006.Least_Auklet/Least_Auklet_0043_795067.jpg,6
158,006.Least_Auklet/Least_Auklet_0045_795069.jpg,6
159,006.Least_Auklet/Least_Auklet_0008_795071.jpg,6
160,006.Least_Auklet/Least_Auklet_0012_795074.jpg,6
161,006.Least_Auklet/Least_Auklet_0018_795077.jpg,6
162,006.Least_Auklet/Least_Auklet_0020_795080.jpg,6
163,006.Least_Auklet/Least_Auklet_0017_795084.jpg,6
164,006.Least_Auklet/Least_Auklet_0052_795088.jpg,6
165,006.Least_Auklet/Least_Auklet_0027_795091.jpg,6
166,006.Least_Auklet/Least_Auklet_0010_795092.jpg,6
167,006.Least_Auklet/Least_Auklet_0060_795095.jpg,6
168,006.Least_Auklet/Least_Auklet_0034_795096.jpg,6
169,006.Least_Auklet/Least_Auklet_0042_1874.jpg,6
170,006.Least_Auklet/Least_Auklet_0011_795109.jpg,6
171,006.Least_Auklet/Least_Auklet_0030_795116.jpg,6
172,006.Least_Auklet/Least_Auklet_0024_795120.jpg,6
173,006.Least_Auklet/Least_Auklet_0029_795122.jpg,6
174,006.Least_Auklet/Least_Auklet_0007_795123.jpg,6
175,006.Least_Auklet/Least_Auklet_0057_795126.jpg,6
176,006.Least_Auklet/Least_Auklet_0021_795127.jpg,6
177,006.Least_Auklet/Least_Auklet_0054_795130.jpg,6
178,006.Least_Auklet/Least_Auklet_0038_795132.jpg,6
179,006.Least_Auklet/Least_Auklet_0063_795134.jpg,6
180,007.Parakeet_Auklet/Parakeet_Auklet_0004_795921.jpg,7
181,007.Parakeet_Auklet/Parakeet_Auklet_0027_795925.jpg,7
182,007.Parakeet_Auklet/Parakeet_Auklet_0056_795926.jpg,7
183,007.Parakeet_Auklet/Parakeet_Auklet_0012_795927.jpg,7
184,007.Parakeet_Auklet/Parakeet_Auklet_0007_795932.jpg,7
185,007.Parakeet_Auklet/Parakeet_Auklet_0041_795933.jpg,7
186,007.Parakeet_Auklet/Parakeet_Auklet_0035_795934.jpg,7
187,007.Parakeet_Auklet/Parakeet_Auklet_0038_795935.jpg,7
188,007.Parakeet_Auklet/Parakeet_Auklet_0069_795936.jpg,7
189,007.Parakeet_Auklet/Parakeet_Auklet_0073_795939.jpg,7
190,007.Parakeet_Auklet/Parakeet_Auklet_0036_795943.jpg,7
191,007.Parakeet_Auklet/Parakeet_Auklet_0028_795944.jpg,7
192,007.Parakeet_Auklet/Parakeet_Auklet_0043_795948.jpg,7
193,007.Parakeet_Auklet/Parakeet_Auklet_0045_795953.jpg,7
194,007.Parakeet_Auklet/Parakeet_Auklet_0047_795956.jpg,7
195,007.Parakeet_Auklet/Parakeet_Auklet_0062_795958.jpg,7
196,007.Parakeet_Auklet/Parakeet_Auklet_0042_795961.jpg,7
197,007.Parakeet_Auklet/Parakeet_Auklet_0080_795965.jpg,7
198,007.Parakeet_Auklet/Parakeet_Auklet_0065_795969.jpg,7
199,007.Parakeet_Auklet/Parakeet_Auklet_0001_795972.jpg,7
200,007.Parakeet_Auklet/Parakeet_Auklet_0059_795973.jpg,7
201,007.Parakeet_Auklet/Parakeet_Auklet_0025_795975.jpg,7
202,007.Parakeet_Auklet/Parakeet_Auklet_0074_795976.jpg,7
203,007.Parakeet_Auklet/Parakeet_Auklet_0048_795980.jpg,7
204,007.Parakeet_Auklet/Parakeet_Auklet_0003_795982.jpg,7
205,007.Parakeet_Auklet/Parakeet_Auklet_0032_795986.jpg,7
206,007.Parakeet_Auklet/Parakeet_Auklet_0019_795987.jpg,7
207,007.Parakeet_Auklet/Parakeet_Auklet_0076_796001.jpg,7
208,007.Parakeet_Auklet/Parakeet_Auklet_0078_2004.jpg,7
209,007.Parakeet_Auklet/Parakeet_Auklet_0024_2045.jpg,7
210,008.Rhinoceros_Auklet/Rhinoceros_Auklet_0028_2056.jpg,8
211,008.Rhinoceros_Auklet/Rhinoceros_Auklet_0020_2195.jpg,8
212,008.Rhinoceros_Auklet/Rhinoceros_Auklet_0021_2089.jpg,8
213,008.Rhinoceros_Auklet/Rhinoceros_Auklet_0043_2096.jpg,8
214,008.Rhinoceros_Auklet/Rhinoceros_Auklet_0023_797501.jpg,8
215,008.Rhinoceros_Auklet/Rhinoceros_Auklet_0016_2114.jpg,8
216,008.Rhinoceros_Auklet/Rhinoceros_Auklet_0030_797509.jpg,8
217,008.Rhinoceros_Auklet/Rhinoceros_Auklet_0006_797512.jpg,8
218,008.Rhinoceros_Auklet/Rhinoceros_Auklet_0019_797513.jpg,8
219,008.Rhinoceros_Auklet/Rhinoceros_Auklet_0032_797516.jpg,8
220,008.Rhinoceros_Auklet/Rhinoceros_Auklet_0018_797517.jpg,8
221,008.Rhinoceros_Auklet/Rhinoceros_Auklet_0031_797518.jpg,8
222,008.Rhinoceros_Auklet/Rhinoceros_Auklet_0026_797519.jpg,8
223,008.Rhinoceros_Auklet/Rhinoceros_Auklet_0029_797520.jpg,8
224,008.Rhinoceros_Auklet/Rhinoceros_Auklet_0007_797521.jpg,8
225,008.Rhinoceros_Auklet/Rhinoceros_Auklet_0014_797522.jpg,8
226,008.Rhinoceros_Auklet/Rhinoceros_Auklet_0024_797529.jpg,8
227,008.Rhinoceros_Auklet/Rhinoceros_Auklet_0011_797530.jpg,8
228,008.Rhinoceros_Auklet/Rhinoceros_Auklet_0008_797531.jpg,8
229,008.Rhinoceros_Auklet/Rhinoceros_Auklet_0050_797534.jpg,8
230,008.Rhinoceros_Auklet/Rhinoceros_Auklet_0013_797537.jpg,8
231,008.Rhinoceros_Auklet/Rhinoceros_Auklet_0009_797539.jpg,8
232,008.Rhinoceros_Auklet/Rhinoceros_Auklet_0049_797543.jpg,8
233,008.Rhinoceros_Auklet/Rhinoceros_Auklet_0038_797544.jpg,8
234,008.Rhinoceros_Auklet/Rhinoceros_Auklet_0010_797545.jpg,8
235,008.Rhinoceros_Auklet/Rhinoceros_Auklet_0017_2155.jpg,8
236,008.Rhinoceros_Auklet/Rhinoceros_Auklet_0015_2160.jpg,8
237,008.Rhinoceros_Auklet/Rhinoceros_Auklet_0012_2161.jpg,8
238,008.Rhinoceros_Auklet/Rhinoceros_Auklet_0033_2169.jpg,8
239,008.Rhinoceros_Auklet/Rhinoceros_Auklet_0005_2111.jpg,8
240,009.Brewer_Blackbird/Brewer_Blackbird_0139_2567.jpg,9
241,009.Brewer_Blackbird/Brewer_Blackbird_0140_2586.jpg,9
242,009.Brewer_Blackbird/Brewer_Blackbird_0082_2593.jpg,9
243,009.Brewer_Blackbird/Brewer_Blackbird_0135_2607.jpg,9
244,009.Brewer_Blackbird/Brewer_Blackbird_0095_2610.jpg,9
245,009.Brewer_Blackbird/Brewer_Blackbird_0035_2611.jpg,9
246,009.Brewer_Blackbird/Brewer_Blackbird_0111_2613.jpg,9
247,009.Brewer_Blackbird/Brewer_Blackbird_0087_2622.jpg,9
248,009.Brewer_Blackbird/Brewer_Blackbird_0026_2625.jpg,9
249,009.Brewer_Blackbird/Brewer_Blackbird_0142_2636.jpg,9
250,009.Brewer_Blackbird/Brewer_Blackbird_0078_2659.jpg,9
251,009.Brewer_Blackbird/Brewer_Blackbird_0014_2679.jpg,9
252,009.Brewer_Blackbird/Brewer_Blackbird_0032_2214.jpg,9
253,009.Brewer_Blackbird/Brewer_Blackbird_0109_2232.jpg,9
254,009.Brewer_Blackbird/Brewer_Blackbird_0018_2261.jpg,9
255,009.Brewer_Blackbird/Brewer_Blackbird_0030_2268.jpg,9
256,009.Brewer_Blackbird/Brewer_Blackbird_0103_2273.jpg,9
257,009.Brewer_Blackbird/Brewer_Blackbird_0074_2277.jpg,9
258,009.Brewer_Blackbird/Brewer_Blackbird_0002_2278.jpg,9
259,009.Brewer_Blackbird/Brewer_Blackbird_0115_2279.jpg,9
260,009.Brewer_Blackbird/Brewer_Blackbird_0131_2289.jpg,9
261,009.Brewer_Blackbird/Brewer_Blackbird_0064_2290.jpg,9
262,009.Brewer_Blackbird/Brewer_Blackbird_0132_2293.jpg,9
263,009.Brewer_Blackbird/Brewer_Blackbird_0045_2303.jpg,9
264,009.Brewer_Blackbird/Brewer_Blackbird_0097_2322.jpg,9
265,009.Brewer_Blackbird/Brewer_Blackbird_0133_2324.jpg,9
266,009.Brewer_Blackbird/Brewer_Blackbird_0070_2325.jpg,9
267,009.Brewer_Blackbird/Brewer_Blackbird_0116_2327.jpg,9
268,009.Brewer_Blackbird/Brewer_Blackbird_0112_2340.jpg,9
269,009.Brewer_Blackbird/Brewer_Blackbird_0079_2343.jpg,9
270,010.Red_winged_Blackbird/Red_Winged_Blackbird_0091_4096.jpg,10
271,010.Red_winged_Blackbird/Red_Winged_Blackbird_0059_4612.jpg,10
272,010.Red_winged_Blackbird/Red_Winged_Blackbird_0054_4625.jpg,10
273,010.Red_winged_Blackbird/Red_Winged_Blackbird_0079_4527.jpg,10
274,010.Red_winged_Blackbird/Red_Winged_Blackbird_0075_4953.jpg,10
275,010.Red_winged_Blackbird/Red_Winged_Blackbird_0005_5636.jpg,10
276,010.Red_winged_Blackbird/Red_Winged_Blackbird_0049_5598.jpg,10
277,010.Red_winged_Blackbird/Red_Winged_Blackbird_0023_5257.jpg,10
278,010.Red_winged_Blackbird/Red_Winged_Blackbird_0093_5948.jpg,10
279,010.Red_winged_Blackbird/Red_Winged_Blackbird_0060_4688.jpg,10
280,010.Red_winged_Blackbird/Red_Winged_Blackbird_0061_4196.jpg,10
281,010.Red_winged_Blackbird/Red_Winged_Blackbird_0101_6244.jpg,10
282,010.Red_winged_Blackbird/Red_Winged_Blackbird_0028_4709.jpg,10
283,010.Red_winged_Blackbird/Red_Winged_Blackbird_0001_3695.jpg,10
284,010.Red_winged_Blackbird/Red_Winged_Blackbird_0012_6015.jpg,10
285,010.Red_winged_Blackbird/Red_Winged_Blackbird_0046_4242.jpg,10
286,010.Red_winged_Blackbird/Red_Winged_Blackbird_0032_4004.jpg,10
287,010.Red_winged_Blackbird/Red_Winged_Blackbird_0040_4522.jpg,10
288,010.Red_winged_Blackbird/Red_Winged_Blackbird_0014_3761.jpg,10
289,010.Red_winged_Blackbird/Red_Winged_Blackbird_0021_3767.jpg,10
290,010.Red_winged_Blackbird/Red_Winged_Blackbird_0081_6081.jpg,10
291,010.Red_winged_Blackbird/Red_Winged_Blackbird_0052_5575.jpg,10
292,010.Red_winged_Blackbird/Red_Winged_Blackbird_0096_5019.jpg,10
293,010.Red_winged_Blackbird/Red_Winged_Blackbird_0066_5070.jpg,10
294,010.Red_winged_Blackbird/Red_Winged_Blackbird_0020_4050.jpg,10
295,010.Red_winged_Blackbird/Red_Winged_Blackbird_0085_5846.jpg,10
296,010.Red_winged_Blackbird/Red_Winged_Blackbird_0025_5342.jpg,10
297,010.Red_winged_Blackbird/Red_Winged_Blackbird_0105_4842.jpg,10
298,010.Red_winged_Blackbird/Red_Winged_Blackbird_0044_5621.jpg,10
299,010.Red_winged_Blackbird/Red_Winged_Blackbird_0055_4345.jpg,10
300,011.Rusty_Blackbird/Rusty_Blackbird_0086_6658.jpg,11
301,011.Rusty_Blackbird/Rusty_Blackbird_0113_6664.jpg,11
302,011.Rusty_Blackbird/Rusty_Blackbird_0054_6676.jpg,11
303,011.Rusty_Blackbird/Rusty_Blackbird_0016_6684.jpg,11
304,011.Rusty_Blackbird/Rusty_Blackbird_0091_6695.jpg,11
305,011.Rusty_Blackbird/Rusty_Blackbird_0031_6699.jpg,11
306,011.Rusty_Blackbird/Rusty_Blackbird_0019_6704.jpg,11
307,011.Rusty_Blackbird/Rusty_Blackbird_0085_6713.jpg,11
308,011.Rusty_Blackbird/Rusty_Blackbird_0076_6716.jpg,11
309,011.Rusty_Blackbird/Rusty_Blackbird_0087_6727.jpg,11
310,011.Rusty_Blackbird/Rusty_Blackbird_0122_6736.jpg,11
311,011.Rusty_Blackbird/Rusty_Blackbird_0073_6744.jpg,11
312,011.Rusty_Blackbird/Rusty_Blackbird_0023_6752.jpg,11
313,011.Rusty_Blackbird/Rusty_Blackbird_0017_6755.jpg,11
314,011.Rusty_Blackbird/Rusty_Blackbird_0114_6760.jpg,11
315,011.Rusty_Blackbird/Rusty_Blackbird_0011_7028.jpg,11
316,011.Rusty_Blackbird/Rusty_Blackbird_0102_6590.jpg,11
317,011.Rusty_Blackbird/Rusty_Blackbird_0006_6633.jpg,11
318,011.Rusty_Blackbird/Rusty_Blackbird_0001_6548.jpg,11
319,011.Rusty_Blackbird/Rusty_Blackbird_0036_6550.jpg,11
320,011.Rusty_Blackbird/Rusty_Blackbird_0107_6839.jpg,11
321,011.Rusty_Blackbird/Rusty_Blackbird_0074_6585.jpg,11
322,011.Rusty_Blackbird/Rusty_Blackbird_0009_6853.jpg,11
323,011.Rusty_Blackbird/Rusty_Blackbird_0108_6867.jpg,11
324,011.Rusty_Blackbird/Rusty_Blackbird_0033_6879.jpg,11
325,011.Rusty_Blackbird/Rusty_Blackbird_0101_6880.jpg,11
326,011.Rusty_Blackbird/Rusty_Blackbird_0048_6632.jpg,11
327,011.Rusty_Blackbird/Rusty_Blackbird_0093_6628.jpg,11
328,011.Rusty_Blackbird/Rusty_Blackbird_0121_6637.jpg,11
329,011.Rusty_Blackbird/Rusty_Blackbird_0032_6611.jpg,11
330,012.Yellow_headed_Blackbird/Yellow_Headed_Blackbird_0074_8452.jpg,12
331,012.Yellow_headed_Blackbird/Yellow_Headed_Blackbird_0031_8456.jpg,12
332,012.Yellow_headed_Blackbird/Yellow_Headed_Blackbird_0095_8458.jpg,12
333,012.Yellow_headed_Blackbird/Yellow_Headed_Blackbird_0086_8487.jpg,12
334,012.Yellow_headed_Blackbird/Yellow_Headed_Blackbird_0057_8236.jpg,12
335,012.Yellow_headed_Blackbird/Yellow_Headed_Blackbird_0082_8577.jpg,12
336,012.Yellow_headed_Blackbird/Yellow_Headed_Blackbird_0008_8756.jpg,12
337,012.Yellow_headed_Blackbird/Yellow_Headed_Blackbird_0017_8511.jpg,12
338,012.Yellow_headed_Blackbird/Yellow_Headed_Blackbird_0025_8262.jpg,12
339,012.Yellow_headed_Blackbird/Yellow_Headed_Blackbird_0041_8264.jpg,12
340,012.Yellow_headed_Blackbird/Yellow_Headed_Blackbird_0018_8588.jpg,12
341,012.Yellow_headed_Blackbird/Yellow_Headed_Blackbird_0040_7514.jpg,12
342,012.Yellow_headed_Blackbird/Yellow_Headed_Blackbird_0026_8545.jpg,12
343,012.Yellow_headed_Blackbird/Yellow_Headed_Blackbird_0020_8549.jpg,12
344,012.Yellow_headed_Blackbird/Yellow_Headed_Blackbird_0091_8555.jpg,12
345,012.Yellow_headed_Blackbird/Yellow_Headed_Blackbird_0083_8300.jpg,12
346,012.Yellow_headed_Blackbird/Yellow_Headed_Blackbird_0062_8310.jpg,12
347,012.Yellow_headed_Blackbird/Yellow_Headed_Blackbird_0089_8326.jpg,12
348,012.Yellow_headed_Blackbird/Yellow_Headed_Blackbird_0077_8332.jpg,12
349,012.Yellow_headed_Blackbird/Yellow_Headed_Blackbird_0003_8337.jpg,12
350,012.Yellow_headed_Blackbird/Yellow_Headed_Blackbird_0058_8350.jpg,12
351,012.Yellow_headed_Blackbird/Yellow_Headed_Blackbird_0087_8358.jpg,12
352,012.Yellow_headed_Blackbird/Yellow_Headed_Blackbird_0038_8689.jpg,12
353,012.Yellow_headed_Blackbird/Yellow_Headed_Blackbird_0007_8366.jpg,12
354,012.Yellow_headed_Blackbird/Yellow_Headed_Blackbird_0072_8606.jpg,12
355,012.Yellow_headed_Blackbird/Yellow_Headed_Blackbird_0051_8387.jpg,12
356,012.Yellow_headed_Blackbird/Yellow_Headed_Blackbird_0056_8455.jpg,12
357,012.Yellow_headed_Blackbird/Yellow_Headed_Blackbird_0070_8583.jpg,12
358,012.Yellow_headed_Blackbird/Yellow_Headed_Blackbird_0084_8435.jpg,12
359,012.Yellow_headed_Blackbird/Yellow_Headed_Blackbird_0073_8442.jpg,12
360,013.Bobolink/Bobolink_0107_10252.jpg,13
361,013.Bobolink/Bobolink_0104_10273.jpg,13
362,013.Bobolink/Bobolink_0001_9261.jpg,13
363,013.Bobolink/Bobolink_0102_10807.jpg,13
364,013.Bobolink/Bobolink_0033_10809.jpg,13
365,013.Bobolink/Bobolink_0094_9823.jpg,13
366,013.Bobolink/Bobolink_0008_9289.jpg,13
367,013.Bobolink/Bobolink_0099_9314.jpg,13
368,013.Bobolink/Bobolink_0101_9811.jpg,13
369,013.Bobolink/Bobolink_0050_9821.jpg,13
